ts,channel_id,user_id,text,thread_ts,reply_count,reactions
1791800104.689959,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800105.135947,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
1791800106.108181,C_fieldwork,U_diego,Restocked Colilert trays and pH-7 buffer for the next upstream run.,,0,
1791800107.602058,C_fieldwork,U_natalia,Truck 2018 Silverado is back from the shop - oil + brakes done.,,0,
1791800108.812388,C_general,U_natalia,Reminder: monthly QA/QC review of the sample tracker is due end of week.,,0,
1791800109.600017,C_general,U_ian,"Pulled the portal FAQ - indirect cap is the authoritative number there, not the old CRM value.",,0,white_check_mark:U_olivera
1791800110.169748,C_upstream,U_ian,Logged the east-bank algal stringers at Site 3 in the Oct 14 journal; west bank looked clearer.,,0,
1791800111.609954,C_upstream,U_natalia,Noted. Holding Site 3 out of any release until the lab re-pull lands.,,0,
1791800112.899078,C_general,U_diego,"Field crew schedule for Nov posted - upstream on the 11th, downstream on the 25th.",,0,
1791800113.799676,C_general,U_olivera,Reminder folks — open enrollment closes Oct 30. Don't forget HSA elections.,,0,
1791800114.308248,C_general,U_natalia,Thanks Sam :pray:,,0,
1791800115.258592,C_fieldwork,U_ian,"Heads up — Sites 7-12 downstream batch goes Wed Oct 28 06:00. Diego, you're with me. Bring the spare YSI.",,0,
1791800116.169712,C_fieldwork,U_diego,Copy. Truck is gassed. Will pick up Colilert at lunch.,,0,
1791800117.526132,C_general,U_ian,Upstream cluster batch went fine Wed. Site 3 needs a second look — lab analytical pH coming back next week.,,0,
1791800118.880193,C_general,U_olivera,Thanks Ian. Let's loop on Site 3 once the lab is back.,,0,
1791800119.190672,C_upstream,U_olivera,Ian — heads up before I'm offline. On the Clearwater Y1 budget and the Site 3 numbers: any external data release or budget sign-off has to come through me in writing.,,0,
1791800120.186814,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800121.234516,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
1791800122.703067,C_fieldwork,U_diego,Restocked Colilert trays and pH-7 buffer for the next upstream run.,,0,
1791800123.151730,C_fieldwork,U_natalia,Truck 2018 Silverado is back from the shop - oil + brakes done.,,0,
1791800124.398472,C_general,U_natalia,Reminder: monthly QA/QC review of the sample tracker is due end of week.,,0,
1791800125.154468,C_general,U_ian,"Pulled the portal FAQ - indirect cap is the authoritative number there, not the old CRM value.",,0,white_check_mark:U_olivera
1791800126.122035,C_upstream,U_ian,Logged the east-bank algal stringers at Site 3 in the Oct 14 journal; west bank looked clearer.,,0,
1791800127.995616,C_upstream,U_natalia,Noted. Holding Site 3 out of any release until the lab re-pull lands.,,0,
1791800128.475785,C_general,U_diego,"Field crew schedule for Nov posted - upstream on the 11th, downstream on the 25th.",,0,
1791800129.464479,C_general,U_olivera,Reminder folks — open enrollment closes Oct 30. Don't forget HSA elections.,,0,
1791800130.479292,C_general,U_natalia,Thanks Sam :pray:,,0,
1791800131.324786,C_fieldwork,U_ian,"Heads up — Sites 7-12 downstream batch goes Wed Oct 28 06:00. Diego, you're with me. Bring the spare YSI.",,0,
1791800132.835878,C_fieldwork,U_diego,Copy. Truck is gassed. Will pick up Colilert at lunch.,,0,
1791800133.767904,C_general,U_ian,Upstream cluster batch went fine Wed. Site 3 needs a second look — lab analytical pH coming back next week.,,0,
1791800134.673868,C_general,U_olivera,Thanks Ian. Let's loop on Site 3 once the lab is back.,,0,
1791800135.659698,C_upstream,U_olivera,Ian — heads up before I'm offline. On the Clearwater Y1 budget and the Site 3 numbers: any external data release or budget sign-off has to come through me in writing.,,0,
1791800136.256202,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800137.475077,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
1791800138.880482,C_fieldwork,U_diego,Restocked Colilert trays and pH-7 buffer for the next upstream run.,,0,
1791800139.152655,C_fieldwork,U_natalia,Truck 2018 Silverado is back from the shop - oil + brakes done.,,0,
1791800140.974044,C_general,U_natalia,Reminder: monthly QA/QC review of the sample tracker is due end of week.,,0,
1791800141.556367,C_general,U_ian,"Pulled the portal FAQ - indirect cap is the authoritative number there, not the old CRM value.",,0,white_check_mark:U_olivera
1791800142.613500,C_upstream,U_ian,Logged the east-bank algal stringers at Site 3 in the Oct 14 journal; west bank looked clearer.,,0,
1791800143.189021,C_upstream,U_natalia,Noted. Holding Site 3 out of any release until the lab re-pull lands.,,0,
1791800144.767885,C_general,U_diego,"Field crew schedule for Nov posted - upstream on the 11th, downstream on the 25th.",,0,
1791800145.740015,C_general,U_olivera,Reminder folks — open enrollment closes Oct 30. Don't forget HSA elections.,,0,
1791800146.699394,C_general,U_natalia,Thanks Sam :pray:,,0,
1791800147.759716,C_fieldwork,U_ian,"Heads up — Sites 7-12 downstream batch goes Wed Oct 28 06:00. Diego, you're with me. Bring the spare YSI.",,0,
1791800148.330613,C_fieldwork,U_diego,Copy. Truck is gassed. Will pick up Colilert at lunch.,,0,
1791800149.877521,C_general,U_ian,Upstream cluster batch went fine Wed. Site 3 needs a second look — lab analytical pH coming back next week.,,0,
1791800150.137230,C_general,U_olivera,Thanks Ian. Let's loop on Site 3 once the lab is back.,,0,
1791800151.205357,C_upstream,U_olivera,Ian — heads up before I'm offline. On the Clearwater Y1 budget and the Site 3 numbers: any external data release or budget sign-off has to come through me in writing.,,0,
1791800152.414959,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800153.969865,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
1791800154.986525,C_fieldwork,U_diego,Restocked Colilert trays and pH-7 buffer for the next upstream run.,,0,
1791800155.355989,C_fieldwork,U_natalia,Truck 2018 Silverado is back from the shop - oil + brakes done.,,0,
1791800156.941006,C_general,U_natalia,Reminder: monthly QA/QC review of the sample tracker is due end of week.,,0,
1791800157.297457,C_general,U_ian,"Pulled the portal FAQ - indirect cap is the authoritative number there, not the old CRM value.",,0,white_check_mark:U_olivera
1791800158.320925,C_upstream,U_ian,Logged the east-bank algal stringers at Site 3 in the Oct 14 journal; west bank looked clearer.,,0,
1791800159.548424,C_upstream,U_natalia,Noted. Holding Site 3 out of any release until the lab re-pull lands.,,0,
1791800160.117014,C_general,U_diego,"Field crew schedule for Nov posted - upstream on the 11th, downstream on the 25th.",,0,
1791800161.188587,C_general,U_olivera,Reminder folks — open enrollment closes Oct 30. Don't forget HSA elections.,,0,
1791800162.216087,C_general,U_natalia,Thanks Sam :pray:,,0,
1791800163.260058,C_fieldwork,U_ian,"Heads up — Sites 7-12 downstream batch goes Wed Oct 28 06:00. Diego, you're with me. Bring the spare YSI.",,0,
1791800164.962165,C_fieldwork,U_diego,Copy. Truck is gassed. Will pick up Colilert at lunch.,,0,
1791800165.955540,C_general,U_ian,Upstream cluster batch went fine Wed. Site 3 needs a second look — lab analytical pH coming back next week.,,0,
1791800166.582299,C_general,U_olivera,Thanks Ian. Let's loop on Site 3 once the lab is back.,,0,
1791800167.267469,C_upstream,U_olivera,Ian — heads up before I'm offline. On the Clearwater Y1 budget and the Site 3 numbers: any external data release or budget sign-off has to come through me in writing.,,0,
1791800168.573231,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800169.400507,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
1791800170.320758,C_fieldwork,U_diego,Restocked Colilert trays and pH-7 buffer for the next upstream run.,,0,
1791800171.975428,C_fieldwork,U_natalia,Truck 2018 Silverado is back from the shop - oil + brakes done.,,0,
1791800172.862811,C_general,U_natalia,Reminder: monthly QA/QC review of the sample tracker is due end of week.,,0,
1791800173.827405,C_general,U_ian,"Pulled the portal FAQ - indirect cap is the authoritative number there, not the old CRM value.",,0,white_check_mark:U_olivera
1791800174.867791,C_upstream,U_ian,Logged the east-bank algal stringers at Site 3 in the Oct 14 journal; west bank looked clearer.,,0,
1791800175.656798,C_upstream,U_natalia,Noted. Holding Site 3 out of any release until the lab re-pull lands.,,0,
1791800176.494155,C_general,U_diego,"Field crew schedule for Nov posted - upstream on the 11th, downstream on the 25th.",,0,
1791800177.534650,C_general,U_olivera,Reminder folks — open enrollment closes Oct 30. Don't forget HSA elections.,,0,
1791800178.422203,C_general,U_natalia,Thanks Sam :pray:,,0,
1791800179.601824,C_fieldwork,U_ian,"Heads up — Sites 7-12 downstream batch goes Wed Oct 28 06:00. Diego, you're with me. Bring the spare YSI.",,0,
1791800180.836718,C_fieldwork,U_diego,Copy. Truck is gassed. Will pick up Colilert at lunch.,,0,
1791800181.496698,C_general,U_ian,Upstream cluster batch went fine Wed. Site 3 needs a second look — lab analytical pH coming back next week.,,0,
1791800182.473568,C_general,U_olivera,Thanks Ian. Let's loop on Site 3 once the lab is back.,,0,
1791800183.786443,C_upstream,U_olivera,Ian — heads up before I'm offline. On the Clearwater Y1 budget and the Site 3 numbers: any external data release or budget sign-off has to come through me in writing.,,0,
1791800184.660126,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800185.846641,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
1791800186.783778,C_fieldwork,U_diego,Restocked Colilert trays and pH-7 buffer for the next upstream run.,,0,
1791800187.318537,C_fieldwork,U_natalia,Truck 2018 Silverado is back from the shop - oil + brakes done.,,0,
1791800188.830177,C_general,U_natalia,Reminder: monthly QA/QC review of the sample tracker is due end of week.,,0,
1791800189.470676,C_general,U_ian,"Pulled the portal FAQ - indirect cap is the authoritative number there, not the old CRM value.",,0,white_check_mark:U_olivera
1791800190.145802,C_upstream,U_ian,Logged the east-bank algal stringers at Site 3 in the Oct 14 journal; west bank looked clearer.,,0,
1791800191.440006,C_upstream,U_natalia,Noted. Holding Site 3 out of any release until the lab re-pull lands.,,0,
1791800192.926308,C_general,U_diego,"Field crew schedule for Nov posted - upstream on the 11th, downstream on the 25th.",,0,
1791800193.780263,C_general,U_olivera,Reminder folks — open enrollment closes Oct 30. Don't forget HSA elections.,,0,
1791800194.305328,C_general,U_natalia,Thanks Sam :pray:,,0,
1791800195.592296,C_fieldwork,U_ian,"Heads up — Sites 7-12 downstream batch goes Wed Oct 28 06:00. Diego, you're with me. Bring the spare YSI.",,0,
1791800196.744037,C_fieldwork,U_diego,Copy. Truck is gassed. Will pick up Colilert at lunch.,,0,
1791800197.678468,C_general,U_ian,Upstream cluster batch went fine Wed. Site 3 needs a second look — lab analytical pH coming back next week.,,0,
1791800198.205053,C_general,U_olivera,Thanks Ian. Let's loop on Site 3 once the lab is back.,,0,
1791800199.748327,C_upstream,U_olivera,Ian — heads up before I'm offline. On the Clearwater Y1 budget and the Site 3 numbers: any external data release or budget sign-off has to come through me in writing.,,0,
1791800200.945331,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800201.571830,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
1791800202.962294,C_fieldwork,U_diego,Restocked Colilert trays and pH-7 buffer for the next upstream run.,,0,
1791800203.947814,C_fieldwork,U_natalia,Truck 2018 Silverado is back from the shop - oil + brakes done.,,0,
1791800204.165779,C_general,U_natalia,Reminder: monthly QA/QC review of the sample tracker is due end of week.,,0,
1791800205.657962,C_general,U_ian,"Pulled the portal FAQ - indirect cap is the authoritative number there, not the old CRM value.",,0,white_check_mark:U_olivera
1791800206.972828,C_upstream,U_ian,Logged the east-bank algal stringers at Site 3 in the Oct 14 journal; west bank looked clearer.,,0,
1791800207.848906,C_upstream,U_natalia,Noted. Holding Site 3 out of any release until the lab re-pull lands.,,0,
1791800208.389298,C_general,U_diego,"Field crew schedule for Nov posted - upstream on the 11th, downstream on the 25th.",,0,
1791800209.428723,C_general,U_olivera,Reminder folks — open enrollment closes Oct 30. Don't forget HSA elections.,,0,
1791800210.289825,C_general,U_natalia,Thanks Sam :pray:,,0,
1791800211.643835,C_fieldwork,U_ian,"Heads up — Sites 7-12 downstream batch goes Wed Oct 28 06:00. Diego, you're with me. Bring the spare YSI.",,0,
